event_id,left_id,right_id,left_source,right_source,overlap_fraction_of_smaller,overlap_km2,warning
E088,E088::hoshiarpur,E088::sbs%20nagar,GAUL_reference,GB2021_reference,0.018477,23.573,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::gurdaspur,E088::pathankot,GAUL_reference,GB2021_reference,0.896664,896.025,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::muktsar,E088::fazilka,GAUL_reference,GB2021_reference,0.031302,81.363,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::moga,E088::ferozepur,GAUL_reference,GB2021_reference,0.047752,97.509,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::rupnagar,E088::sas%20nagar,GAUL_reference,GB2021_reference,0.570178,626.977,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::rupnagar,E088::sbs%20nagar,GAUL_reference,GB2021_reference,0.029777,38.04,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::patiala,E088::sas%20nagar,GAUL_reference,GB2021_reference,0.338376,372.971,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E090,E090::ambedkar%20nagar,E090::ayodhya,GAUL_reference,GB2021_reference,0.017109,39.738,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E090,E090::balrampur,E090::shrawasti,GAUL_reference,GB2021_reference,0.030634,59.684,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E090,E090::kanpur%20dehat,E090::kanpur%20nagar,GAUL_reference,GB2021_reference,0.613732,1779.31,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E090,E090::ayodhya,E090::barabanki,GB2021_reference,GAUL_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E092,E092::kolkata,E092::howrah,GAUL_reference,GB2021_reference,0.013262,1.215,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E092,E092::birbhum,E092::paschim%20bardhaman,GAUL_reference,GB2021_reference,0.014133,23.094,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E092,E092::jalpaiguri,E092::alipurduar,GAUL_reference,GB2021_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E093,E093::kottayam,E093::pathanamthitta,GAUL_reference,GB2021_reference,0.022668,48.412,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E093,E093::idukki,E093::pathanamthitta,GAUL_reference,GB2021_reference,0.033987,90.126,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E103,E103::darrang,E103::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E103,E103::sonitpur,E103::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E101,E101::nagapattinam,E101::thiruvarur,GAUL_reference,GB2021_reference,0.948031,2157.928,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E101,E101::coimbatore,E101::tiruppur,GAUL_reference,GB2021_reference,0.486603,2520.928,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::bongaigaon,E107::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::barpeta,E107::baksa,GAUL_reference,GB2021_reference,0.368313,881.69,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::darrang,E107::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::goalpara,E107::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::dibrugarh,E107::charaideo,GAUL_reference,GB2021_reference,0.012068,12.656,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::golaghat,E107::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::golaghat,E107::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::jorhat,E107::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::jorhat,E107::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::lakhimpur,E107::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::nalbari,E107::baksa,GAUL_reference,GB2021_reference,0.516814,1205.822,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::kamrup,E107::baksa,GAUL_reference,GB2021_reference,0.11719,280.811,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::kamrup,E107::kamrup%20metropolitan,GAUL_reference,GB2021_reference,0.986026,1113.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::kokrajhar,E107::chirang,GAUL_reference,GB2021_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::kokrajhar,E107::dhubri,GAUL_reference,GB2021_reference,0.057986,103.472,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::sonitpur,E107::biswanath,GAUL_reference,GB2021_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::sonitpur,E107::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::nagaon,E107::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::nagaon,E107::morigaon,GAUL_reference,GB2021_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::karbi%20anglong,E107::hojai,GAUL_reference,GB2021_reference,0.010223,14.875,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E107,E107::karbi%20anglong,E107::west%20karbi%20anglong,GAUL_reference,GB2021_reference,0.990847,3072.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E108,E108::gopalganj,E108::east%20champaran,GAUL_reference,GB2021_reference,0.069601,142.143,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E108,E108::sheohar,E108::east%20champaran,GAUL_reference,GB2021_reference,0.072964,41.903,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E108,E108::sitamarhi,E108::east%20champaran,GAUL_reference,GB2021_reference,0.016109,33.339,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E108,E108::muzaffarpur,E108::east%20champaran,GAUL_reference,GB2021_reference,0.015933,50.698,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::kanker,E109::narayanpur,GAUL_reference,GB2021_reference,0.045072,172.379,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::bastar,E109::bijapur,GAUL_reference,GB2021_reference,0.031811,290.008,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::bastar,E109::narayanpur,GAUL_reference,GB2021_reference,0.952417,3647.417,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::bastar,E109::kondagaon,GAUL_reference,GB2021_reference,0.978613,5065.202,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::bastar,E109::sukma,GAUL_reference,GB2021_reference,0.062664,353.456,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::raipur,E109::balodabazar,GAUL_reference,GB2021_reference,0.988183,3922.587,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::raipur,E109::gariyaband,GAUL_reference,GB2021_reference,0.963782,4694.576,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::raipur,E109::mungeli,GAUL_reference,GB2021_reference,0.031094,79.449,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::dantewada,E109::bijapur,GAUL_reference,GB2021_reference,0.964633,8815.568,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E109,E109::dantewada,E109::sukma,GAUL_reference,GB2021_reference,0.925645,5233.299,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::gandhinagar,E110::ahmedabad,GAUL_reference,GB2021_reference,0.02573,44.376,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::amreli,E110::botad,GAUL_reference,GB2021_reference,0.014048,36.996,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::porbandar,E110::devbhumi%20dwarka,GAUL_reference,GB2021_reference,0.025824,60.924,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::patan,E110::kutch,GAUL_reference,GB2021_reference,0.020878,125.423,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::patan,E110::mehsana,GAUL_reference,GB2021_reference,0.096832,424.295,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::junagadh,E110::gir%20somnath,GAUL_reference,GB2021_reference,0.85431,3220.689,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::surat,E110::tapi,GAUL_reference,GB2021_reference,0.974441,3131.258,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::bhavnagar,E110::botad,GAUL_reference,GB2021_reference,0.588842,1548.613,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::rajkot,E110::botad,GAUL_reference,GB2021_reference,0.016261,42.748,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::rajkot,E110::morbi,GAUL_reference,GB2021_reference,0.718274,3473.294,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::surendranagar,E110::botad,GAUL_reference,GB2021_reference,0.016179,42.462,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::surendranagar,E110::morbi,GAUL_reference,GB2021_reference,0.242551,1171.029,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::surendranagar,E110::ahmedabad,GAUL_reference,GB2021_reference,0.029279,212.271,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::jamnagar,E110::devbhumi%20dwarka,GAUL_reference,GB2021_reference,0.953073,4107.206,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E110,E110::jamnagar,E110::morbi,GAUL_reference,GB2021_reference,0.013557,65.558,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E112,E112::kottayam,E112::pathanamthitta,GAUL_reference,GB2021_reference,0.022668,48.412,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E112,E112::idukki,E112::pathanamthitta,GAUL_reference,GB2021_reference,0.033987,90.126,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E113,E113::jhabua,E113::alirajpur,GAUL_reference,GB2021_reference,0.982975,3263.141,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E113,E113::sidhi,E113::singrauli,GAUL_reference,GB2021_reference,0.98124,5864.145,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E116,E116::ambedkar%20nagar,E116::ayodhya,GAUL_reference,GB2021_reference,0.017109,39.738,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E116,E116::ayodhya,E116::barabanki,GB2021_reference,GAUL_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E117,E117::kolkata,E117::howrah,GAUL_reference,GB2021_reference,0.013262,1.215,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E117,E117::birbhum,E117::paschim%20bardhaman,GAUL_reference,GB2021_reference,0.014133,23.094,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E117,E117::jalpaiguri,E117::alipurduar,GAUL_reference,GB2021_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E120,E120::kalahandi,E120::nabarangapur,GAUL_reference,GB2021_reference,0.013954,75.381,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E120,E120::koraput,E120::nabarangapur,GAUL_reference,GB2021_reference,0.018264,98.825,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E121,E121::hyderabad,E121::ranga%20reddy,GAUL_reference,GB2021_reference,0.14722,26.212,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E121,E121::nalgonda,E121::ranga%20reddy,GAUL_reference,GB2021_reference,0.01302,66.093,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E122,E122::gopalganj,E122::east%20champaran,GAUL_reference,GB2021_reference,0.069601,142.143,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E122,E122::sitamarhi,E122::east%20champaran,GAUL_reference,GB2021_reference,0.016109,33.339,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E122,E122::muzaffarpur,E122::east%20champaran,GAUL_reference,GB2021_reference,0.015933,50.698,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E126,E126::kottayam,E126::pathanamthitta,GAUL_reference,GB2021_reference,0.022668,48.412,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E126,E126::idukki,E126::pathanamthitta,GAUL_reference,GB2021_reference,0.033987,90.126,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E125,E125::dharwad,E125::uttara%20kannada,GAUL_reference,GB2021_reference,0.010347,44.11,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E125,E125::davanagere,E125::shivamogga,GAUL_reference,GB2021_reference,0.102188,676.589,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E128,E128::south%20tripura,E128::gomati,GAUL_reference,GB2021_reference,0.986984,1593.171,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E128,E128::west%20tripura,E128::gomati,GAUL_reference,GB2021_reference,0.010832,17.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E129,E129::barabanki,E129::ayodhya,GAUL_reference,GB2021_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E135,E135::davanagere,E135::shivamogga,GAUL_reference,GB2021_reference,0.102188,676.589,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E135,E135::dharwad,E135::uttara%20kannada,GAUL_reference,GB2021_reference,0.010347,44.11,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E139,E139::bongaigaon,E139::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E142,E142::junagadh,E142::gir%20somnath,GAUL_reference,GB2021_reference,0.85431,3220.689,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E142,E142::jamnagar,E142::devbhumi%20dwarka,GAUL_reference,GB2021_reference,0.953073,4107.206,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E142,E142::jamnagar,E142::morbi,GAUL_reference,GB2021_reference,0.013557,65.558,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E142,E142::rajkot,E142::morbi,GAUL_reference,GB2021_reference,0.718274,3473.294,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E142,E142::porbandar,E142::devbhumi%20dwarka,GAUL_reference,GB2021_reference,0.025824,60.924,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E143,E143::idukki,E143::pathanamthitta,GAUL_reference,GB2021_reference,0.033987,90.126,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E143,E143::kottayam,E143::pathanamthitta,GAUL_reference,GB2021_reference,0.022668,48.412,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::cuddalore,E145::kallakurichi,GAUL_reference,GB2021_reference,0.014181,45.86,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::cuddalore,E145::mayiladuthurai,GAUL_reference,GB2021_reference,0.023088,26.987,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::dharmapuri,E145::krishnagiri,GAUL_reference,GB2021_reference,0.94968,4755.418,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::nagapattinam,E145::mayiladuthurai,GAUL_reference,GB2021_reference,0.97431,1139.384,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::nagapattinam,E145::tiruvarur,GAUL_reference,GB2021_reference,0.948031,2157.928,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::madurai,E145::sivagangai,GAUL_reference,GB2021_reference,0.014493,53.449,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::karur,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.017679,51.102,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::perambalur,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.076208,133.579,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::ramanathapuram,E145::sivagangai,GAUL_reference,GB2021_reference,0.065722,279.756,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::thanjavur,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.012578,42.645,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::thanjavur,E145::tiruvarur,GAUL_reference,GB2021_reference,0.02656,60.417,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::thoothukudi,E145::tenkasi,GAUL_reference,GB2021_reference,0.022547,64.683,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::thoothukudi,E145::tirunelveli,GAUL_reference,GB2021_reference,0.050381,190.193,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::villupuram,E145::kallakurichi,GAUL_reference,GB2021_reference,0.966525,3124.285,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::virudhunagar,E145::tenkasi,GAUL_reference,GB2021_reference,0.031021,88.924,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::tiruvannamalai,E145::kallakurichi,GAUL_reference,GB2021_reference,0.014695,47.463,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::tiruvannamalai,E145::ranipet,GAUL_reference,GB2021_reference,0.016306,32.296,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::tiruvannamalai,E145::tirupattur,GAUL_reference,GB2021_reference,0.015471,30.022,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::ariyalur,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.018383,35.879,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::chennai,E145::chengalpattu,GAUL_reference,GB2021_reference,0.016985,3.327,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::chennai,E145::kanchipuram,GAUL_reference,GB2021_reference,0.117752,23.072,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::chennai,E145::tiruvallur,GAUL_reference,GB2021_reference,0.058762,11.51,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::namakkal,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.012249,41.687,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::pudukkottai,E145::tiruchirappalli,GAUL_reference,GB2021_reference,0.020051,90.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::pudukkottai,E145::sivagangai,GAUL_reference,GB2021_reference,0.044955,191.51,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::vellore,E145::krishnagiri,GAUL_reference,GB2021_reference,0.018421,92.267,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::vellore,E145::ranipet,GAUL_reference,GB2021_reference,0.914889,1810.692,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E145,E145::vellore,E145::tirupattur,GAUL_reference,GB2021_reference,0.971522,1884.324,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::bongaigaon,E148::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::golaghat,E148::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::golaghat,E148::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::lakhimpur,E148::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::nagaon,E148::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::nagaon,E148::morigaon,GAUL_reference,GB2021_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::sonitpur,E148::biswanath,GAUL_reference,GB2021_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::sonitpur,E148::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::bajali,E148::baksa,OSM_reference,GB2021_reference,0.109639,45.172,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::bajali,E148::barpeta,OSM_reference,GAUL_reference,0.995981,410.618,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::baksa,E148::barpeta,GB2021_reference,GAUL_reference,0.368313,881.69,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::baksa,E148::kamrup,GB2021_reference,GAUL_reference,0.11719,280.811,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::baksa,E148::tamulpur,GB2021_reference,OSM_reference,0.977221,838.908,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::baksa,E148::nalbari,GB2021_reference,GAUL_reference,0.516814,1205.822,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::chirang,E148::kokrajhar,GB2021_reference,GAUL_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::dhubri,E148::goalpara,GB2021_reference,GAUL_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::dhubri,E148::kokrajhar,GB2021_reference,GAUL_reference,0.057986,103.472,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::kamrup%20metropolitan,E148::kamrup,GB2021_reference,GAUL_reference,0.986026,1113.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::darrang,E148::tamulpur,GAUL_reference,OSM_reference,0.012116,10.407,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::darrang,E148::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::kamrup,E148::tamulpur,GAUL_reference,OSM_reference,0.304442,261.525,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E148,E148::tamulpur,E148::nalbari,OSM_reference,GAUL_reference,0.672664,577.296,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E146,E146::nellore,E146::ysr%20kadapa,GAUL_reference,GB2021_reference,0.013769,184.634,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E150,E150::dang,E150::surat,GB2021_reference,GAUL_reference,0.011443,19.722,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E150,E150::tapi,E150::surat,GB2021_reference,GAUL_reference,0.974441,3131.258,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E154,E154::ri-bhoi,E154::ri%20bhoi,GAUL_reference,GAUL_reference,1.0,2385.127,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E159,E159::ayodhya,E159::barabanki,GB2021_reference,GAUL_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E160,E160::barpeta,E160::bajali,GAUL_reference,OSM_reference,0.995981,410.618,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E160,E160::barpeta,E160::baksa,GAUL_reference,GB2021_reference,0.368313,881.69,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E160,E160::bajali,E160::baksa,OSM_reference,GB2021_reference,0.109639,45.172,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E160,E160::baksa,E160::nalbari,GB2021_reference,GAUL_reference,0.516814,1205.822,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E164,E164::raipur,E164::gariaband,GAUL_reference,GB2021_reference,0.963782,4694.576,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E166,E166::surat,E166::dang,GAUL_reference,GB2021_reference,0.011443,19.722,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
